Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value,Message,Date
169471,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,204,Highbridge and Concourse (CD4),Summer 2012,06/01/2012,11.14,,2012-06-01
170426,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,303,Bedford Stuyvesant (CD3),Annual Average 2013,12/01/2012,8.82,,2012-12-01
168659,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,306,Park Slope and Carroll Gardens (CD6),Winter 2012-13,12/01/2012,11.05,,2012-12-01
168647,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,206,Belmont and East Tremont (CD6),Winter 2012-13,12/01/2012,11.71,,2012-12-01
170403,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,104,Clinton and Chelsea (CD4),Annual Average 2013,12/01/2012,11.39,,2012-12-01
170404,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,105,Midtown (CD5),Annual Average 2013,12/01/2012,14.26,,2012-12-01
168639,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,110,Central Harlem (CD10),Winter 2012-13,12/01/2012,12.09,,2012-12-01
168638,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,109,Morningside Heights and Hamilton Heights (CD9),Winter 2012-13,12/01/2012,12.28,,2012-12-01
168646,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,205,Fordham and University Heights (CD5),Winter 2012-13,12/01/2012,12.5,,2012-12-01
168684,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,413,Queens Village (CD13),Winter 2012-13,12/01/2012,9.29,,2012-12-01
168666,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,313,Coney Island (CD13),Winter 2012-13,12/01/2012,9.67,,2012-12-01
168677,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,406,Rego Park and Forest Hills (CD6),Winter 2012-13,12/01/2012,10.25,,2012-12-01
170447,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,406,Rego Park and Forest Hills (CD6),Annual Average 2013,12/01/2012,8.71,,2012-12-01
170418,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,207,Kingsbridge Heights and Bedford (CD7),Annual Average 2013,12/01/2012,9.4,,2012-12-01
170449,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,408,Hillcrest and Fresh Meadows (CD8),Annual Average 2013,12/01/2012,8.23,,2012-12-01
170435,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,312,Borough Park (CD12),Annual Average 2013,12/01/2012,8.5,,2012-12-01
170451,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,410,South Ozone Park and Howard Beach (CD10),Annual Average 2013,12/01/2012,7.99,,2012-12-01
170458,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,503,Tottenville and Great Kills (CD3),Annual Average 2013,12/01/2012,7.84,,2012-12-01
168644,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,203,Morrisania and Crotona (CD3),Winter 2012-13,12/01/2012,11.7,,2012-12-01
168685,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,414,Rockaway and Broad Channel (CD14),Winter 2012-13,12/01/2012,9.23,,2012-12-01
168667,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,314,Flatbush and Midwood (CD14),Winter 2012-13,12/01/2012,10.19,,2012-12-01
170406,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,107,Upper West Side (CD7),Annual Average 2013,12/01/2012,10.35,,2012-12-01
170421,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,210,Throgs Neck and Co-op City (CD10),Annual Average 2013,12/01/2012,8.66,,2012-12-01
170441,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,318,Flatlands and Canarsie (CD18),Annual Average 2013,12/01/2012,8.16,,2012-12-01
170440,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,317,East Flatbush (CD17),Annual Average 2013,12/01/2012,8.69,,2012-12-01
170454,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,413,Queens Village (CD13),Annual Average 2013,12/01/2012,7.87,,2012-12-01
168665,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,312,Borough Park (CD12),Winter 2012-13,12/01/2012,10.14,,2012-12-01
170436,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,313,Coney Island (CD13),Annual Average 2013,12/01/2012,8.04,,2012-12-01
168672,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,401,Long Island City and Astoria (CD1),Winter 2012-13,12/01/2012,10.77,,2012-12-01
168683,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,412,Jamaica and Hollis (CD12),Winter 2012-13,12/01/2012,9.79,,2012-12-01
168630,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,101,Financial District (CD1),Winter 2012-13,12/01/2012,12.77,,2012-12-01
170439,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,316,Brownsville (CD16),Annual Average 2013,12/01/2012,8.82,,2012-12-01
170428,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,305,East New York and Starrett City (CD5),Annual Average 2013,12/01/2012,8.65,,2012-12-01
168673,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,402,Woodside and Sunnyside (CD2),Winter 2012-13,12/01/2012,11.73,,2012-12-01
168631,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,102,Greenwich Village and Soho (CD2),Winter 2012-13,12/01/2012,12.67,,2012-12-01
168649,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,208,Riverdale and Fieldston (CD8),Winter 2012-13,12/01/2012,11.32,,2012-12-01
168676,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,405,Ridgewood and Maspeth (CD5),Winter 2012-13,12/01/2012,10.33,,2012-12-01
168663,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,310,Bay Ridge and Dyker Heights (CD10),Winter 2012-13,12/01/2012,10.06,,2012-12-01
170411,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,112,Washington Heights and Inwood (CD12),Annual Average 2013,12/01/2012,9.46,,2012-12-01
170409,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,110,Central Harlem (CD10),Annual Average 2013,12/01/2012,9.64,,2012-12-01
170438,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,315,Sheepshead Bay (CD15),Annual Average 2013,12/01/2012,8.14,,2012-12-01
168653,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,212,Williamsbridge and Baychester (CD12),Winter 2012-13,12/01/2012,10.59,,2012-12-01
170437,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,314,Flatbush and Midwood (CD14),Annual Average 2013,12/01/2012,8.55,,2012-12-01
168651,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,210,Throgs Neck and Co-op City (CD10),Winter 2012-13,12/01/2012,10.29,,2012-12-01
168650,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,209,Parkchester and Soundview (CD9),Winter 2012-13,12/01/2012,10.89,,2012-12-01
170410,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,111,East Harlem (CD11),Annual Average 2013,12/01/2012,9.71,,2012-12-01
168645,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,204,Highbridge and Concourse (CD4),Winter 2012-13,12/01/2012,12.44,,2012-12-01
170448,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,407,Flushing and Whitestone (CD7),Annual Average 2013,12/01/2012,8.43,,2012-12-01
168643,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,202,Hunts Point and Longwood (CD2),Winter 2012-13,12/01/2012,11.88,,2012-12-01
170431,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,308,Crown Heights and Prospect Heights (CD8),Annual Average 2013,12/01/2012,8.77,,2012-12-01
170430,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,307,Sunset Park (CD7),Annual Average 2013,12/01/2012,9.18,,2012-12-01
168637,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,108,Upper East Side (CD8),Winter 2012-13,12/01/2012,13.12,,2012-12-01
168634,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,105,Midtown (CD5),Winter 2012-13,12/01/2012,16.09,,2012-12-01
170401,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,102,Greenwich Village and Soho (CD2),Annual Average 2013,12/01/2012,10.9,,2012-12-01
168636,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,107,Upper West Side (CD7),Winter 2012-13,12/01/2012,12.58,,2012-12-01
170412,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,201,Mott Haven and Melrose (CD1),Annual Average 2013,12/01/2012,9.97,,2012-12-01
168635,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,106,Stuyvesant Town and Turtle Bay (CD6),Winter 2012-13,12/01/2012,14.02,,2012-12-01
170424,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,301,Greenpoint and Williamsburg (CD1),Annual Average 2013,12/01/2012,10.09,,2012-12-01
170455,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,414,Rockaway and Broad Channel (CD14),Annual Average 2013,12/01/2012,7.61,,2012-12-01
168661,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,308,Crown Heights and Prospect Heights (CD8),Winter 2012-13,12/01/2012,10.37,,2012-12-01
168664,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,311,Bensonhurst (CD11),Winter 2012-13,12/01/2012,9.86,,2012-12-01
168642,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,201,Mott Haven and Melrose (CD1),Winter 2012-13,12/01/2012,12.26,,2012-12-01
170414,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,203,Morrisania and Crotona (CD3),Annual Average 2013,12/01/2012,9.4,,2012-12-01
168669,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,316,Brownsville (CD16),Winter 2012-13,12/01/2012,10.43,,2012-12-01
168648,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,207,Kingsbridge Heights and Bedford (CD7),Winter 2012-13,12/01/2012,11.71,,2012-12-01
170443,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,402,Woodside and Sunnyside (CD2),Annual Average 2013,12/01/2012,10.05,,2012-12-01
168668,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,315,Sheepshead Bay (CD15),Winter 2012-13,12/01/2012,9.78,,2012-12-01
168640,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,111,East Harlem (CD11),Winter 2012-13,12/01/2012,11.98,,2012-12-01
170419,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,208,Riverdale and Fieldston (CD8),Annual Average 2013,12/01/2012,8.87,,2012-12-01
170456,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,501,St. George and Stapleton (CD1),Annual Average 2013,12/01/2012,8.11,,2012-12-01
168688,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,503,Tottenville and Great Kills (CD3),Winter 2012-13,12/01/2012,9.6,,2012-12-01
168641,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,112,Washington Heights and Inwood (CD12),Winter 2012-13,12/01/2012,12.07,,2012-12-01
170452,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,411,Bayside and Little Neck (CD11),Annual Average 2013,12/01/2012,8.06,,2012-12-01
170413,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,202,Hunts Point and Longwood (CD2),Annual Average 2013,12/01/2012,9.76,,2012-12-01
168670,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,317,East Flatbush (CD17),Winter 2012-13,12/01/2012,10.32,,2012-12-01
170446,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,405,Ridgewood and Maspeth (CD5),Annual Average 2013,12/01/2012,8.76,,2012-12-01
168656,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,303,Bedford Stuyvesant (CD3),Winter 2012-13,12/01/2012,10.41,,2012-12-01
170400,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,101,Financial District (CD1),Annual Average 2013,12/01/2012,11.06,,2012-12-01
168680,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,409,Kew Gardens and Woodhaven (CD9),Winter 2012-13,12/01/2012,9.95,,2012-12-01
170457,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,502,South Beach and Willowbrook (CD2),Annual Average 2013,12/01/2012,8.05,,2012-12-01
170450,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,409,Kew Gardens and Woodhaven (CD9),Annual Average 2013,12/01/2012,8.38,,2012-12-01
170407,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,108,Upper East Side (CD8),Annual Average 2013,12/01/2012,11.13,,2012-12-01
168654,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,301,Greenpoint and Williamsburg (CD1),Winter 2012-13,12/01/2012,11.72,,2012-12-01
170420,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,209,Parkchester and Soundview (CD9),Annual Average 2013,12/01/2012,8.94,,2012-12-01
168682,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,411,Bayside and Little Neck (CD11),Winter 2012-13,12/01/2012,9.39,,2012-12-01
170433,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,310,Bay Ridge and Dyker Heights (CD10),Annual Average 2013,12/01/2012,8.41,,2012-12-01
168633,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,104,Clinton and Chelsea (CD4),Winter 2012-13,12/01/2012,13.33,,2012-12-01
168660,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,307,Sunset Park (CD7),Winter 2012-13,12/01/2012,10.84,,2012-12-01
170416,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,205,Fordham and University Heights (CD5),Annual Average 2013,12/01/2012,10.05,,2012-12-01
170423,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,212,Williamsbridge and Baychester (CD12),Annual Average 2013,12/01/2012,8.66,,2012-12-01
168674,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,403,Jackson Heights (CD3),Winter 2012-13,12/01/2012,10.1,,2012-12-01
168655,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,302,Fort Greene and Brooklyn Heights (CD2),Winter 2012-13,12/01/2012,11.15,,2012-12-01
168681,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,410,South Ozone Park and Howard Beach (CD10),Winter 2012-13,12/01/2012,9.6,,2012-12-01
170453,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,412,Jamaica and Hollis (CD12),Annual Average 2013,12/01/2012,8.26,,2012-12-01
168658,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,305,East New York and Starrett City (CD5),Winter 2012-13,12/01/2012,10.26,,2012-12-01
168686,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,501,St. George and Stapleton (CD1),Winter 2012-13,12/01/2012,9.85,,2012-12-01
170402,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,103,Lower East Side and Chinatown (CD3),Annual Average 2013,12/01/2012,9.9,,2012-12-01
170408,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,109,Morningside Heights and Hamilton Heights (CD9),Annual Average 2013,12/01/2012,9.75,,2012-12-01
168678,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,407,Flushing and Whitestone (CD7),Winter 2012-13,12/01/2012,9.94,,2012-12-01
170427,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,304,Bushwick (CD4),Annual Average 2013,12/01/2012,8.82,,2012-12-01
170405,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,106,Stuyvesant Town and Turtle Bay (CD6),Annual Average 2013,12/01/2012,12.25,,2012-12-01
170434,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,311,Bensonhurst (CD11),Annual Average 2013,12/01/2012,8.23,,2012-12-01
170429,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,306,Park Slope and Carroll Gardens (CD6),Annual Average 2013,12/01/2012,9.4,,2012-12-01
168657,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,304,Bushwick (CD4),Winter 2012-13,12/01/2012,10.39,,2012-12-01
170432,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,309,South Crown Heights and Lefferts Gardens (CD9),Annual Average 2013,12/01/2012,8.64,,2012-12-01
168652,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,211,Morris Park and Bronxdale (CD11),Winter 2012-13,12/01/2012,10.62,,2012-12-01
168679,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,408,Hillcrest and Fresh Meadows (CD8),Winter 2012-13,12/01/2012,9.7,,2012-12-01
170422,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,211,Morris Park and Bronxdale (CD11),Annual Average 2013,12/01/2012,8.71,,2012-12-01
168662,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,309,South Crown Heights and Lefferts Gardens (CD9),Winter 2012-13,12/01/2012,10.26,,2012-12-01
170445,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,404,Elmhurst and Corona (CD4),Annual Average 2013,12/01/2012,8.86,,2012-12-01
170444,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,403,Jackson Heights (CD3),Annual Average 2013,12/01/2012,8.43,,2012-12-01
168675,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,404,Elmhurst and Corona (CD4),Winter 2012-13,12/01/2012,10.45,,2012-12-01
170415,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,204,Highbridge and Concourse (CD4),Annual Average 2013,12/01/2012,9.97,,2012-12-01
170425,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,302,Fort Greene and Brooklyn Heights (CD2),Annual Average 2013,12/01/2012,9.52,,2012-12-01
170417,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,206,Belmont and East Tremont (CD6),Annual Average 2013,12/01/2012,9.46,,2012-12-01
168671,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,318,Flatlands and Canarsie (CD18),Winter 2012-13,12/01/2012,9.81,,2012-12-01
168687,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,502,South Beach and Willowbrook (CD2),Winter 2012-13,12/01/2012,9.76,,2012-12-01
168632,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,103,Lower East Side and Chinatown (CD3),Winter 2012-13,12/01/2012,11.59,,2012-12-01
170442,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,401,Long Island City and Astoria (CD1),Annual Average 2013,12/01/2012,8.9,,2012-12-01
169536,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,210,Throgs Neck and Co-op City (CD10),Summer 2013,06/01/2013,10.25,,2013-06-01
169570,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,414,Rockaway and Broad Channel (CD14),Summer 2013,06/01/2013,9.44,,2013-06-01
169559,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,403,Jackson Heights (CD3),Summer 2013,06/01/2013,10.0,,2013-06-01
169518,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,104,Clinton and Chelsea (CD4),Summer 2013,06/01/2013,12.48,,2013-06-01
169552,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,314,Flatbush and Midwood (CD14),Summer 2013,06/01/2013,10.09,,2013-06-01
169565,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,409,Kew Gardens and Woodhaven (CD9),Summer 2013,06/01/2013,10.09,,2013-06-01
169528,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,202,Hunts Point and Longwood (CD2),Summer 2013,06/01/2013,11.13,,2013-06-01
169556,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,318,Flatlands and Canarsie (CD18),Summer 2013,06/01/2013,9.82,,2013-06-01
169558,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,402,Woodside and Sunnyside (CD2),Summer 2013,06/01/2013,11.59,,2013-06-01
169546,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,308,Crown Heights and Prospect Heights (CD8),Summer 2013,06/01/2013,10.31,,2013-06-01
169543,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,305,East New York and Starrett City (CD5),Summer 2013,06/01/2013,10.33,,2013-06-01
169529,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,203,Morrisania and Crotona (CD3),Summer 2013,06/01/2013,10.62,,2013-06-01
169537,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,211,Morris Park and Bronxdale (CD11),Summer 2013,06/01/2013,10.12,,2013-06-01
169547,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,309,South Crown Heights and Lefferts Gardens (CD9),Summer 2013,06/01/2013,10.18,,2013-06-01
169524,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,110,Central Harlem (CD10),Summer 2013,06/01/2013,10.71,,2013-06-01
169567,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,411,Bayside and Little Neck (CD11),Summer 2013,06/01/2013,9.91,,2013-06-01
169545,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,307,Sunset Park (CD7),Summer 2013,06/01/2013,10.7,,2013-06-01
169550,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,312,Borough Park (CD12),Summer 2013,06/01/2013,10.02,,2013-06-01
169566,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,410,South Ozone Park and Howard Beach (CD10),Summer 2013,06/01/2013,9.73,,2013-06-01
169553,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,315,Sheepshead Bay (CD15),Summer 2013,06/01/2013,9.75,,2013-06-01
169549,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,311,Bensonhurst (CD11),Summer 2013,06/01/2013,9.77,,2013-06-01
169530,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,204,Highbridge and Concourse (CD4),Summer 2013,06/01/2013,11.06,,2013-06-01
169560,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,404,Elmhurst and Corona (CD4),Summer 2013,06/01/2013,10.46,,2013-06-01
169554,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,316,Brownsville (CD16),Summer 2013,06/01/2013,10.44,,2013-06-01
169562,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,406,Rego Park and Forest Hills (CD6),Summer 2013,06/01/2013,10.35,,2013-06-01
169532,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,206,Belmont and East Tremont (CD6),Summer 2013,06/01/2013,10.7,,2013-06-01
169569,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,413,Queens Village (CD13),Summer 2013,06/01/2013,9.77,,2013-06-01
169571,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,501,St. George and Stapleton (CD1),Summer 2013,06/01/2013,9.47,,2013-06-01
169564,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,408,Hillcrest and Fresh Meadows (CD8),Summer 2013,06/01/2013,9.99,,2013-06-01
169525,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,111,East Harlem (CD11),Summer 2013,06/01/2013,10.9,,2013-06-01
169539,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,301,Greenpoint and Williamsburg (CD1),Summer 2013,06/01/2013,11.64,,2013-06-01
169520,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,106,Stuyvesant Town and Turtle Bay (CD6),Summer 2013,06/01/2013,13.31,,2013-06-01
169531,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,205,Fordham and University Heights (CD5),Summer 2013,06/01/2013,11.13,,2013-06-01
169517,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,103,Lower East Side and Chinatown (CD3),Summer 2013,06/01/2013,11.25,,2013-06-01
169572,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,502,South Beach and Willowbrook (CD2),Summer 2013,06/01/2013,9.41,,2013-06-01
169542,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,304,Bushwick (CD4),Summer 2013,06/01/2013,10.42,,2013-06-01
169540,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,302,Fort Greene and Brooklyn Heights (CD2),Summer 2013,06/01/2013,10.98,,2013-06-01
169551,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,313,Coney Island (CD13),Summer 2013,06/01/2013,9.63,,2013-06-01
169557,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,401,Long Island City and Astoria (CD1),Summer 2013,06/01/2013,10.35,,2013-06-01
169563,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,407,Flushing and Whitestone (CD7),Summer 2013,06/01/2013,10.13,,2013-06-01
169519,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,105,Midtown (CD5),Summer 2013,06/01/2013,15.03,,2013-06-01
169515,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,101,Financial District (CD1),Summer 2013,06/01/2013,12.22,,2013-06-01
169526,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,112,Washington Heights and Inwood (CD12),Summer 2013,06/01/2013,10.49,,2013-06-01
169538,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,212,Williamsbridge and Baychester (CD12),Summer 2013,06/01/2013,10.06,,2013-06-01
169535,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,209,Parkchester and Soundview (CD9),Summer 2013,06/01/2013,10.37,,2013-06-01
169548,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,310,Bay Ridge and Dyker Heights (CD10),Summer 2013,06/01/2013,9.91,,2013-06-01
169516,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,102,Greenwich Village and Soho (CD2),Summer 2013,06/01/2013,12.09,,2013-06-01
169521,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,107,Upper West Side (CD7),Summer 2013,06/01/2013,11.38,,2013-06-01
169573,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,503,Tottenville and Great Kills (CD3),Summer 2013,06/01/2013,9.13,,2013-06-01
169533,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,207,Kingsbridge Heights and Bedford (CD7),Summer 2013,06/01/2013,10.56,,2013-06-01
169555,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,317,East Flatbush (CD17),Summer 2013,06/01/2013,10.28,,2013-06-01
169541,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,303,Bedford Stuyvesant (CD3),Summer 2013,06/01/2013,10.37,,2013-06-01
169534,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,208,Riverdale and Fieldston (CD8),Summer 2013,06/01/2013,10.01,,2013-06-01
169561,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,405,Ridgewood and Maspeth (CD5),Summer 2013,06/01/2013,10.41,,2013-06-01
169568,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,412,Jamaica and Hollis (CD12),Summer 2013,06/01/2013,10.07,,2013-06-01
169522,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,108,Upper East Side (CD8),Summer 2013,06/01/2013,12.21,,2013-06-01
169544,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,306,Park Slope and Carroll Gardens (CD6),Summer 2013,06/01/2013,10.89,,2013-06-01
169523,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,109,Morningside Heights and Hamilton Heights (CD9),Summer 2013,06/01/2013,10.78,,2013-06-01
169527,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,201,Mott Haven and Melrose (CD1),Summer 2013,06/01/2013,11.21,,2013-06-01
213777,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,212,Williamsbridge and Baychester (CD12),Winter 2013-14,12/01/2013,12.16,,2013-12-01
213765,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,112,Washington Heights and Inwood (CD12),Winter 2013-14,12/01/2013,12.91,,2013-12-01
213773,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,208,Riverdale and Fieldston (CD8),Winter 2013-14,12/01/2013,12.44,,2013-12-01
